LATITUDE,LONGITUDE
-22.855049,-43.243155
-22.546353,-44.170068
-22.376494,-43.112072
-22.648674,-43.152423
-22.799031,-42.992685
-22.458239,-43.48525
-22.910601,-43.049974
-22.857167,-42.945262
-22.831175,-43.366726
-22.865229,-43.069231
-22.823313,-43.28484
-22.509548,-44.079077
-22.40269,-43.010148
-22.470806,-44.46406
-22.483515,-43.583636
-22.897226,-43.301069
-22.883241,-43.08651
-22.81662,-43.181635
-22.714889,-43.459233
-22.572097,-44.166391
-22.902527,-43.358492
-22.283513,-42.53124
-22.798239,-43.177763
-22.826389,-43.340578
-22.725478,-43.432135
-22.806668,-43.405596
-22.529135,-43.216632
-22.861992,-43.30825
-22.92806,-42.537977
-22.901421,-43.250188
-21.489985,-41.066118
-22.841313,-43.380638
-22.797111,-43.406313
-22.882142,-43.245519
-21.719753,-41.309534
-22.884321,-43.286428
-22.887455,-43.476052
-22.592462,-43.115665
-22.944958,-43.337509
-22.824262,-43.40175
-22.350698,-41.76181
-22.927811,-43.238612
-21.559058,-41.322115
-22.797307,-43.338654
-22.923761,-43.212846
-22.4683,-44.479933
-22.124608,-42.361138
-22.104385,-43.187591
-22.848761,-42.099332
-22.394383,-42.855035
-21.409503,-42.191448
-22.383739,-41.790038
-22.735543,-43.507246
-22.895303,-43.353978
-22.98083,-43.191318
-22.884642,-43.658305
-22.474391,-43.150581
-22.767201,-42.927114
-22.909607,-43.278868
-22.787716,-43.296274
-22.851044,-43.362633
-22.800789,-43.038201
-22.116665,-43.223474
-22.807555,-43.184407
-22.647063,-43.266609
-22.9792,-43.659507
-22.585486,-44.173102
-22.71901,-42.680689
-22.990575,-43.485712
-22.983718,-43.195756
-22.776486,-43.390987
-22.990433,-43.486171
-22.909619,-43.278856
-22.912883,-43.247134
-22.649318,-43.151113
-22.720746,-43.54589
-22.884321,-43.286428
-21.731129,-41.309141
-22.569158,-44.161701
-22.958833,-43.353439
-22.826357,-43.300577
-22.897298,-43.27888
-22.733628,-43.447186
-21.416118,-41.813205
-22.902106,-43.72054
-22.836816,-43.282604
-22.353576,-41.765702
-21.794684,-41.289254
-22.63934,-42.008968
-22.488454,-41.911531
-22.911278,-43.249979
-22.932117,-43.175811
-22.919953,-43.224733
-22.518893,-44.101855
-22.404116,-42.965221
-22.880493,-42.788007
-22.543256,-44.179867
-22.491078,-42.657153
-23.010383,-44.321712
-21.729846,-41.299154
-22.490085,-42.200991
-22.830817,-42.975665
-22.832832,-42.073718
-22.874298,-43.290755
-22.848793,-43.08619
-22.914168,-43.60294
-22.434538,-43.13259
-21.694534,-41.032527
-22.915343,-43.400206
-22.8432,-43.24672
-22.845319,-43.281981
-22.964632,-43.384227
-22.832981,-43.386934
-22.125714,-42.367157
-22.251661,-42.523563
-21.89895,-40.992533
-22.983834,-43.195589
-22.739569,-42.836942
-22.606748,-43.027632
-22.906466,-43.296773
-22.733686,-43.522364
-22.803126,-43.314301
-22.721377,-43.510067
-22.983193,-43.20384
-21.649948,-41.93418
-22.529702,-41.964523
-22.934569,-42.881551
-22.826427,-43.394525
-22.909383,-43.239215
-22.885902,-43.257772
-22.69936,-43.437951
-22.872902,-43.566325
-22.825474,-43.615934
-22.91286,-43.246919
-22.983834,-43.195589
-22.853784,-43.490595
-21.725962,-41.319497
-22.885769,-43.562972
-21.443398,-41.404794
-22.423758,-42.630785
-22.797146,-43.308832
-22.868594,-42.368953
-22.804862,-43.311168
-22.963287,-43.191666
-22.927107,-44.385845
-22.734215,-43.536827
-22.871847,-43.101683
-21.863354,-41.714941
-22.909796,-43.27926
-22.866325,-43.5128
-22.95068,-43.359656
-22.960385,-42.980174
-22.92887,-43.643664
-22.723189,-43.558783
-22.792558,-43.404493
-22.874401,-42.460048
-22.883438,-43.461521
-22.94305,-43.392628
-22.013091,-41.008893
-22.938999,-43.332645
-22.378159,-41.787881
-22.807901,-42.983419
-22.818376,-43.316292
-22.824031,-42.043894
-22.412773,-42.967189
-22.879609,-43.093784
-22.717689,-43.190923
-22.940329,-43.249551
-22.525121,-44.141263
-22.744198,-43.423702
-22.928263,-43.251093
-22.89303,-43.283996
-21.82341,-41.337186
-23.010488,-43.368676
-22.732904,-42.719332
-22.887556,-43.258056
-22.8432,-43.24672
-22.971534,-43.397001
-22.398696,-42.999344
-22.93154,-43.072184
-22.96082,-43.694144
-22.195702,-43.249625
-22.847928,-43.073315
-21.534884,-41.084605
-22.767895,-43.34399
-22.800662,-42.985063
-22.874295,-43.248188
-22.904102,-43.59159
-21.797586,-41.39059
-22.831941,-43.36748
-22.98083,-43.191318
-22.813578,-43.336649
-22.756201,-43.397737
-22.790693,-43.418269
-22.931948,-43.695387
-22.846222,-43.29222
-22.836553,-43.556056
-22.806055,-42.097469
-22.90484,-43.247093
-22.969262,-43.043796
-21.006096,-42.020493
-22.862591,-43.374708
-22.901219,-43.193253
-22.93372,-43.005204
-22.768103,-42.925773
-21.125134,-41.68305
-22.913217,-43.250097
-22.79133,-43.550801
-22.42748,-42.96721
-22.865701,-43.511806
-22.942116,-43.354506
-22.844528,-43.039534
-22.843477,-43.094824
-21.633143,-41.044094
-22.751183,-43.362129
-22.847307,-42.034876
-21.720672,-41.402514
-22.912883,-43.247134
-22.896787,-42.446309
-22.911425,-42.477133
-21.437049,-41.696683
-22.936422,-43.349271
-22.638838,-43.718509
-22.628705,-43.176426
-22.886055,-43.394537
-22.53343,-44.121105
-22.524581,-41.933771
-22.886059,-43.260141
-22.455209,-43.437003
-22.844073,-43.752471
-22.724513,-42.715239
-22.854416,-43.271758
-22.983808,-43.195776
-22.529093,-44.180292
-22.864808,-43.787099
-22.845854,-42.876392
-22.832375,-43.348025
-22.894901,-43.258346
-22.881641,-43.441301
-22.983185,-43.203046
-22.744511,-43.482722
-22.81971,-43.371859
-22.918507,-43.186482
-22.789509,-43.333457
-22.148871,-43.104806
-22.787234,-43.296489
-23.010854,-43.327117
-22.457349,-43.482201
-22.886765,-43.081397
-22.740132,-42.8484
-22.954939,-43.391879
-22.856062,-43.311381
-22.509102,-44.192124
-22.821664,-43.036484
-22.779493,-42.972615
-22.970529,-43.691657
-22.982534,-43.190975
-22.37664,-41.783964
-22.926678,-43.254869
-22.928832,-43.339231
-22.904135,-43.096216
-22.934895,-43.385349
-22.631383,-43.211253
-22.758709,-43.397999
-22.591548,-43.304985
-22.730142,-42.047982
-22.866744,-43.235926
-22.838587,-43.347769
-22.739015,-43.318106
-22.910121,-43.281808
-22.793762,-43.333353
-22.971357,-43.185695
-22.816571,-43.181405
-22.857046,-43.538028
-21.811294,-42.031347
-22.222666,-42.518909
-22.714312,-43.335668
-22.861622,-43.277454
-22.946152,-43.031864
-23.00278,-43.309104
-22.863441,-43.449194
-22.818725,-42.889739
-22.803548,-43.361603
-21.04301,-41.978293
-22.724791,-43.518747
-22.465818,-43.943826
-22.582195,-44.173146
-21.473708,-41.116254
-22.924363,-43.266575
-22.955029,-43.336282
-22.836419,-43.057316
-22.63993,-43.245457
-22.86225,-43.307717
-22.739971,-43.387484
-22.781368,-43.299434
-22.759505,-43.459864
-21.761911,-41.320501
-22.679399,-43.61487
-22.356182,-41.781202
-22.841927,-43.023196
-22.353963,-41.767351
-22.866146,-43.430052
-22.747195,-43.424019
-22.897678,-43.301203
-22.731045,-43.402171
-22.751441,-43.293541
-22.602378,-44.077348
-21.438678,-41.688068
-22.886653,-42.631576
-22.7214,-43.35626
-22.738197,-43.382317
-22.526221,-41.966953
-22.982747,-43.221755
-22.988219,-43.33166
-22.686915,-43.241783
-21.606447,-41.308683
-22.990733,-43.486828
-22.906669,-42.809539
-22.804142,-43.427684
-22.886808,-43.666479
-22.879112,-43.231155
-22.635885,-43.20083
-22.896036,-43.32125
-22.934278,-43.384657
-22.845777,-43.36514
-21.70601,-41.040284
-22.917538,-43.603482
-22.835729,-43.407366
-22.888981,-43.27308
-22.875234,-43.353729
-22.753153,-43.518943
-22.657501,-42.994805
-22.817316,-43.204704
-22.400039,-42.981767
-22.33166,-44.532637
-22.953715,-42.809686
-22.803605,-43.318991
-22.873138,-43.331506
-22.904194,-43.104226
-21.762602,-41.534773
-22.924068,-43.360643
-21.610999,-41.311978
-21.196976,-41.901348
-22.807754,-43.375133
-22.826123,-42.916845
-22.684093,-43.240067
-22.734889,-43.452196
-22.872197,-43.240509
-22.955358,-44.289506
-22.892395,-43.722268
-22.192492,-41.667608
-22.786114,-43.295413
-22.875635,-43.565422
-22.394133,-44.552394
-22.503572,-44.079253
-22.849038,-43.329048
-22.537595,-44.179593
-22.983186,-43.203046
-22.92772,-43.238713
-22.671561,-43.269172
-22.318594,-42.935827
-22.474656,-43.831551
-22.932152,-43.59044
-22.819149,-43.614626
-22.801442,-43.41765
-23.016127,-43.477877
-22.82989,-43.389094
-22.685835,-43.539286
-22.768738,-43.386766
-22.70271,-43.526296
-22.959459,-43.204388
-22.512585,-44.085268
-22.964632,-43.384227
-22.91807,-43.368065
-22.905979,-43.205482
-22.931462,-43.182257
-22.626522,-43.202453
-22.75705,-41.889477
-22.745759,-43.51825
-22.47418,-44.463592
-22.773684,-42.04279
-22.027448,-42.3577
-23.022425,-43.489802
-22.863488,-43.448809
-22.93031,-43.176669
-22.695035,-43.624971
-22.970375,-43.335797
-22.953588,-42.696863
-22.957168,-43.341804
-22.835673,-43.308289
-22.990328,-43.48642
-22.796078,-41.947976
-22.741365,-43.387377
-21.473227,-41.110324
-22.547223,-44.170206
-22.892114,-43.618064
-21.76712,-41.305056
-22.276163,-44.035447
-22.32087,-42.297351
-22.932117,-43.175811
-22.7509,-43.363109
-22.824299,-43.042343
-22.032674,-42.986851
-22.959234,-44.291752
-22.747213,-43.4397
-22.872933,-43.479143
-22.592181,-43.416583
-22.839567,-43.020299
-22.804193,-43.424747
-22.929434,-43.557358
-22.90966,-43.278954
-22.790119,-43.333214
-22.871893,-43.372369
-22.75939,-43.322172
-22.863631,-42.273336
-22.525682,-43.193112
-21.955891,-42.135986
-22.513969,-44.002629
-22.914797,-43.210808
-21.741349,-41.355322
-22.969854,-43.417849
-22.48164,-43.589773
-22.467946,-42.068804
-22.874366,-42.336739
-22.930292,-43.56453
-22.768906,-43.418437
-22.631378,-43.255959
-22.772896,-43.342454
-22.909762,-43.579902
-22.945562,-42.959615
-22.806347,-43.310803
-22.891768,-43.32934
-22.477849,-43.169674
-22.744742,-41.965833
-21.753864,-41.328072
-22.848002,-43.308691
-22.968784,-43.188986
-22.800821,-43.328206
-22.876579,-42.432586
-21.75935,-41.325954
-22.817923,-42.987917
-22.755519,-43.515357
-22.525476,-44.17403
-22.909136,-43.072711
-22.871344,-43.241351
-21.768376,-41.294061
-21.218023,-41.89159
-22.532283,-44.126156
-22.963096,-43.174745
-22.742971,-43.340488
-22.765871,-43.297008
-22.877094,-43.348431
-22.703635,-43.555996
-22.525261,-44.166693
-22.946795,-43.373388
-21.574972,-41.912342
-22.643429,-43.233554
-22.700125,-43.448479
-22.826973,-42.212077
-22.948869,-42.973856
-22.831629,-43.378882
-21.665694,-41.841714
-22.726005,-43.658684
-22.71129,-43.348695
-22.509066,-41.937401
-22.831548,-43.086988
-22.730987,-43.443353
-22.946492,-43.060178
-22.873383,-43.76659
-22.803266,-43.393357
-22.826123,-42.306796
-22.922106,-42.59974
-22.802027,-43.40556
-22.956584,-43.355318
-23.008231,-44.218833
-22.293267,-42.518574
-22.961201,-43.202409
-21.789731,-41.32717
-22.037171,-41.052854
-22.84799,-42.044484
-22.988623,-43.254027
-23.224628,-44.754047
-22.119978,-41.877972
-23.214865,-44.733502
-22.154827,-41.874043
-22.616592,-43.282903
-22.860069,-43.307752
-22.978957,-43.190117
-21.886267,-40.996683
-22.87692,-43.024615
-22.814273,-43.317475
-21.778667,-41.28855
-22.81623,-43.231215
-22.942554,-42.171269
-22.574598,-41.993755
-22.509005,-44.013615
-22.519312,-41.948893
-23.044693,-44.572886
-22.619671,-43.198144
-21.218267,-41.89574
-22.53996,-44.123938
-22.969259,-43.183319
-22.940027,-43.338555
-22.966222,-43.218763
-22.838325,-43.28886
-22.630345,-43.173709
-22.868153,-43.553506
-22.975501,-43.193491
-22.856047,-42.284213
-22.746637,-43.344945
-22.789931,-43.317934
-22.850215,-43.604776
-22.953617,-43.365619
-22.876708,-43.58104
-22.787772,-43.181286
-22.816188,-43.202157
-22.481272,-44.452741
-22.869045,-42.325038
-22.028405,-42.363152
-22.875306,-43.029316
-22.963043,-43.174608
-22.981607,-43.211735
-22.749365,-42.917806
-22.83702,-42.024162
-22.33161,-43.13215
-22.318077,-43.413964
-22.757881,-42.857411
-22.65841,-43.419185
-22.430888,-42.966525
-22.505789,-43.160133
-22.22028,-42.513202
-23.004241,-43.350448
-22.128369,-42.403837
-22.372308,-41.77825
-22.877538,-43.09586
-22.174127,-43.299194
-22.850001,-43.084772
-22.902801,-43.579007
-22.520899,-43.707504
-22.523015,-41.983525
-22.788371,-43.345611
-22.825995,-43.342057
-22.95964,-44.442872
-22.868555,-43.550712
-22.622597,-43.887299
-22.503835,-43.157225
-22.647289,-43.248689
-22.845775,-43.051373
-22.239622,-42.523462
-22.174466,-43.293544
-22.966152,-44.276716
-22.965033,-43.190722
-22.919662,-43.370438
-23.02111,-43.458547
-22.515355,-41.951117
-22.90271,-43.851877
-22.967019,-43.180238
-22.766145,-43.367324
-22.765455,-43.358273
-22.222862,-42.524785
-22.737433,-43.360271
-22.923867,-43.192508
-22.901337,-42.825013
-22.73489,-42.727623
-22.612794,-43.149321
-22.12265,-43.221314
-22.930214,-44.002263
-21.759702,-41.296935
-22.896257,-43.240338
-22.793169,-43.172575
-22.969259,-43.183319
-22.838065,-43.083951
-22.937313,-43.574666
-22.748082,-42.851231
-22.532647,-43.173247
-22.92425,-43.951961
-22.305868,-41.704025
-22.845829,-43.33232
-23.004241,-43.350448
-22.879827,-43.569307
-22.242246,-43.709774
-22.362941,-43.108519
-22.889668,-43.22899
-22.857966,-43.243727
-22.922333,-43.239175
-22.951637,-42.942925
-21.47977,-41.063171
-22.849334,-43.283723
-23.005293,-43.35094
-22.528578,-44.139445
-22.939283,-43.17478
-22.984998,-43.415278
-22.765975,-42.904261
-21.321804,-41.256813
-22.816288,-43.631255
-22.85648,-43.325542
-22.509108,-43.170096
-22.8033,-43.013029
-21.470173,-41.104212
-22.838548,-43.289264
-22.846511,-42.101009
-22.818248,-43.190707
-22.78056,-41.928043
-21.714367,-41.292979
-22.784634,-43.309203
-22.973526,-44.289716
-22.645524,-43.264765
-22.648238,-42.471584
-22.746154,-43.307101
-22.748168,-43.343459
-22.800164,-43.020597
-22.848645,-43.243486
-22.766086,-43.34871
-22.893965,-43.494292
-22.432356,-42.973981
-22.863195,-42.34021
-22.863369,-43.336009
-22.979906,-43.464387
-22.825329,-43.352373
-22.287284,-42.498342
-22.874527,-43.500764
-22.923107,-43.600529
-22.895708,-43.32502
-22.506273,-44.09202
-22.928613,-43.177674
-22.646364,-43.607775
-22.912008,-43.239968
-22.509038,-43.212636
-22.901383,-43.283178
-22.173334,-42.317465
-20.860601,-41.900648
-22.851157,-43.37711
-22.810515,-43.562161
-22.33642,-43.130134
-22.974462,-43.189227
-22.846794,-43.53934
-22.321119,-43.768833
-22.385567,-41.789948
-22.758633,-43.406338
-22.786049,-42.929204
-22.761276,-43.397808
-22.678416,-43.448061
-22.658875,-42.391795
-21.741368,-41.317159
-21.137346,-41.672879
-22.469658,-43.142281
-22.754819,-43.521834
-22.8491,-43.27025
-20.860997,-41.899859
-22.965681,-43.20205
-22.853627,-43.257545
-22.611168,-43.712092
-22.954825,-42.932655
-22.361703,-41.775854
-21.736941,-41.315777
-22.955644,-43.1985
-22.981701,-43.212444
-22.963262,-43.193355
-22.753687,-43.554891
-22.856971,-43.241122
-22.360309,-41.774985
-22.901938,-43.585319
-22.893982,-43.49715
-22.860028,-43.426392
-22.80642,-42.105033
-22.939716,-43.653247
-22.097636,-43.203381
-22.823608,-43.351899
-22.657897,-43.150807
-22.724021,-43.401904
-22.829847,-43.345472
-22.862727,-43.799559
-22.963454,-42.967535
-22.885889,-43.286802
-22.981858,-43.210127
-22.814281,-43.054962
-21.768376,-41.294061
-22.90196,-43.051575
-22.717644,-43.312548
-22.945557,-43.339635
-22.464643,-44.44659
-22.367401,-43.124954
-22.138386,-41.562956
-21.69322,-41.300728
-22.796684,-41.981457
-22.106323,-41.466525
-22.847501,-43.274389
-22.77398,-43.446812
-22.919485,-43.17819
-22.490634,-43.818246
-21.911992,-41.274962
-22.540288,-44.068166
-22.411415,-42.966082
-21.759132,-41.315071
-22.890764,-43.574025
-22.909158,-43.28814
-22.802868,-43.393502
-22.946708,-43.161971
-22.781122,-42.920242
-22.814316,-43.372641
-22.319931,-44.522648
-21.628529,-42.087864
-20.863185,-41.892984
-22.760185,-43.31283
-22.765255,-43.517866
-22.718547,-43.548705
-22.742808,-43.69628
-21.724411,-41.99222
-22.914527,-43.632548
-22.865924,-43.101924
-22.528674,-43.174762
-22.868672,-43.218375
-22.40798,-42.953923
-22.671369,-43.027298
-22.602532,-43.341758
-22.819725,-43.177711
-22.154929,-42.684855
-22.978885,-43.190474
-22.895098,-42.834936
-22.228513,-44.068478
-22.965116,-43.190355
-21.306296,-41.73514
-22.806204,-43.393635
-22.963187,-42.023042
-22.897058,-43.058635
-22.956822,-43.392343
-22.808607,-43.376938
-22.708346,-43.55907
-22.802778,-43.187574
-21.74907,-41.319601
-22.495213,-42.430766
-22.820671,-43.077965
-22.809412,-43.356592
-22.81351,-43.055791
-22.975632,-43.332225
-22.687806,-43.350902
-22.864645,-43.77828
-22.874305,-43.1057
-22.747639,-43.473932
-22.810705,-43.199436
-22.904119,-43.240358
-22.152243,-42.623267
-22.940242,-43.049795
-22.985865,-43.228534
-22.757754,-41.888849
-22.952981,-42.891061
-22.628691,-42.038522
-22.576176,-44.278032
-21.192012,-41.881338
-22.487061,-44.054554
-22.819565,-43.077952
-22.856677,-43.09764
-22.86035,-43.016512
-22.727539,-43.520675
-22.887963,-43.440078
-22.842746,-43.257447
-22.321059,-44.525131
-22.722469,-43.338233
-22.987446,-43.320796
-22.593623,-43.131789
-22.771093,-43.395125
-22.729549,-43.324908
-22.850786,-43.32093
-22.943071,-43.325563
-22.837176,-43.344835
-22.964925,-43.190975
-22.720339,-42.863469
-22.855771,-43.593642
-22.538079,-43.748316
-22.880306,-43.346011
-22.527873,-43.175333
-22.861623,-43.512088
-22.867555,-43.294003
-22.882206,-43.091946
-22.904852,-43.544314
-22.752968,-43.301845
-22.890217,-43.475012
-22.74776,-43.415854
-22.83609,-43.412712
-22.764648,-43.314386
-22.954819,-43.180645
-22.914294,-43.095703
-22.755867,-43.400339
-22.972422,-43.381747
-22.938676,-43.330316
-22.984998,-43.415278
-22.609661,-43.173281
-22.688309,-43.34863
-21.785217,-41.302345
-22.478292,-43.831199
-22.848828,-43.309688
-22.858467,-43.494632
-21.051304,-41.968026
-21.991385,-42.909354
-22.615439,-43.282639
-22.234487,-42.531821
-22.403842,-42.964444
-21.908698,-41.275697
-22.689387,-43.575758
-22.755014,-43.378802
-22.468414,-42.657044
-22.912434,-43.593845
-22.734438,-41.988611
-22.711681,-42.496004
-22.747201,-43.52342
-22.323752,-41.728203
-22.915677,-43.538632
-22.902477,-43.099012
-22.510071,-41.953988
-22.806014,-43.031126
-22.884258,-43.250008
-22.81427,-43.308592
-22.871607,-43.096815
-22.787575,-43.403317
-22.758344,-43.401524
-22.862356,-42.04885
-22.117303,-43.205909
-22.366948,-42.259551
-22.803873,-43.050432
-22.905745,-43.422228
-22.806266,-43.399552
-22.864143,-43.067781
-22.986427,-43.202383
-22.741446,-43.308448
-22.620251,-43.177672
-22.929419,-42.488075
-22.317896,-42.935374
-22.811588,-43.389111
-22.432625,-42.972012
-22.990839,-43.312278
-22.945574,-43.590309
-22.13131,-42.932465
-22.494603,-42.128694
-22.981796,-43.21045
-21.041916,-41.980417
-22.915991,-42.806153
-22.820791,-43.072129
-22.905616,-43.110021
-22.838292,-43.338824
-22.825813,-43.021327
-22.893706,-43.494576
-22.42978,-43.232046
-22.952278,-42.941854
-22.977266,-43.460574
-22.978428,-43.464111
-21.739134,-41.331243
-22.852845,-43.543678
-22.901428,-43.267456
-22.912348,-43.593771
-22.503663,-44.010185
-22.911905,-43.220748
-22.971133,-43.187505
-22.114689,-41.482502
-22.964987,-43.404543
-21.532476,-41.085479
-22.848361,-43.309025
-22.891984,-43.122604
-22.84809,-43.306114
-22.479142,-42.044127
-22.85957,-43.270585
-22.785466,-43.389692
-22.835453,-43.372048
-22.770593,-43.528071
-22.594615,-42.733497
-22.632872,-43.17397
-22.959679,-44.026088
-22.758865,-43.284994
-22.978957,-43.190117
-22.911466,-43.596419
-22.847202,-42.060509
-22.936637,-42.887304
-22.894713,-43.588194
-22.497042,-44.675956
-22.925448,-43.561091
-23.004241,-43.350448
-22.88172,-42.399955
-22.801062,-43.434646
-22.888441,-43.258553
-22.724492,-43.40239
-22.909051,-43.109328
-22.525417,-41.937634
-22.604234,-43.330012
-22.895671,-43.574938
-22.593941,-42.010581
-22.902962,-43.288739
-22.849113,-43.071545
-21.604864,-41.842434
-22.841176,-43.022171
-22.566611,-42.689239
-22.83603,-42.95174
-22.967039,-43.179989
-22.883617,-43.122514
-22.961904,-42.935474
-22.599192,-43.693312
-22.771093,-43.395125
-22.786339,-42.940835
-22.730583,-43.391211
-22.89436,-43.588236
-22.845714,-42.059773
-22.9275,-43.240896
-22.664283,-43.286821
-22.380595,-41.776926
-22.880291,-43.765052
-22.402814,-43.010659
-23.000602,-43.437179
-21.73978,-41.3148
-22.909525,-43.691223
-22.946196,-43.054647
-22.726464,-43.317264
-22.487313,-43.176282
-22.403227,-41.813547
-22.911126,-43.200427
-22.945624,-43.188613
-21.823658,-41.280675
-22.63286,-43.225876
-22.544254,-43.663286
-22.530716,-41.968821
-21.778177,-41.326782
-21.599467,-41.312273
-22.864305,-43.43798
-22.835768,-43.043799
-22.910439,-43.176262
-22.723074,-42.649447
-22.513886,-44.003669
-23.00879,-43.453011
-22.108404,-43.196183
-21.714849,-41.310013
-22.914521,-43.072984
-22.735327,-43.337482
-22.4091,-43.394974
-22.951487,-44.289475
-22.875639,-43.325657
-22.983934,-44.042554
-22.668389,-43.018536
-22.876156,-43.436565
-22.811143,-42.115111
-22.777908,-43.355678
-22.530251,-41.965957
-22.985756,-43.193731
-22.749533,-43.302056
-22.876491,-43.513001
-22.938963,-43.344507
-22.844486,-43.300658
-22.763839,-42.896654
-22.659851,-42.011657
-22.974811,-43.189838
-22.576633,-41.988042
-22.775356,-43.387999
-22.904728,-43.04965
-22.913944,-43.07323
-22.96316,-43.194079
-22.875472,-42.317347
-22.491012,-43.160871
-22.709149,-43.558918
-22.885857,-43.437542
-23.010035,-43.429271
-22.90392,-42.942606
-21.744679,-41.324069
-22.737194,-43.319661
-22.855016,-43.350918
-22.702585,-43.419441
-22.850182,-42.351479
-22.756951,-43.410498
-22.876708,-43.56209
-22.82635,-43.081019
-22.923738,-43.238776
-22.509108,-43.170096
-22.85115,-43.24467
-22.128343,-42.763248
-22.885652,-43.062284
-22.845187,-43.068673
-22.392268,-41.78577
-22.90432,-43.380468
-23.00078,-43.437795
-22.848567,-42.042926
-22.826386,-43.32294
-22.864417,-43.473955
-22.908437,-43.578925
-21.478614,-41.061443
-22.649891,-42.391889
-22.733799,-43.408887
-22.722737,-43.321689
-22.819946,-43.01936
-22.721215,-43.377319
-22.994792,-44.31002
-22.901344,-42.842942
-22.495213,-44.104691
-22.636751,-42.003915
-22.535692,-44.127908
-22.165031,-42.424143
-22.88918,-43.527343
-22.92777,-43.382985
-22.763171,-41.898331
-22.917697,-43.668044
-22.879495,-43.619977
-22.856276,-43.756432
-22.743656,-43.415717
-21.619271,-41.979735
-22.881601,-43.499002
-22.522477,-41.933852
-22.889318,-43.447154
-22.762143,-43.500928
-21.76448,-41.323098
-22.83228,-43.278253
-22.878383,-43.370963
-22.445287,-42.984894
-22.900029,-43.074472
-22.828275,-43.079601
-22.761932,-42.865552
-22.460912,-44.446099
-22.935308,-43.096839
-22.875732,-43.090658
-22.741363,-42.827652
-22.974638,-43.19039
-22.604636,-42.745592
-22.883109,-42.43372
-22.830503,-43.345558
-22.091608,-43.186094
-22.754481,-43.517181
-22.857993,-43.756755
-21.528098,-42.207313
-22.70999,-43.4735
-22.724849,-43.374267
-22.868422,-43.326156
-22.758872,-43.455333
-22.415206,-42.960332
-22.95558,-43.197435
-22.765018,-43.343781
-22.750984,-43.345386
-22.985579,-43.69339
-22.661959,-43.582073
-22.813904,-43.299927
-22.684423,-43.636566
-22.911834,-43.381922
-22.848084,-43.366059
-22.874187,-43.248807
-22.912456,-43.186212
-22.536515,-42.978971
-22.874264,-43.34432
-22.758962,-43.462222
-22.687048,-42.790264
-22.938611,-43.176657
-22.880392,-42.372621
-22.779212,-43.419612
-21.726994,-41.314681
-22.70447,-43.155148
-22.902991,-43.282258
-22.901383,-43.283178
-22.203739,-42.917771
-22.444545,-43.441347
-22.91593,-43.266011
-22.606234,-42.74136
-22.323564,-41.728195
-22.778535,-43.427428
-22.874381,-43.105731
-22.886845,-43.248942
-22.617469,-43.182169
-22.387631,-41.792828
-22.836241,-43.04223
-22.63677,-42.003711
-22.905653,-43.127684
-22.878716,-43.263964
-22.838289,-42.359247
-22.788589,-42.940492
-22.959408,-43.684942
-22.865241,-43.77742
-22.911708,-42.810992
-22.327756,-41.76006
-23.009415,-43.315982
-22.69099,-43.237393
-22.650209,-43.66356
-22.835924,-42.019627
-22.53222,-44.171013
-23.253488,-44.803326
-22.807557,-43.302346
-22.697005,-43.433981
-22.915339,-43.577625
-22.264081,-42.460555
-22.779576,-42.949337
-22.675042,-43.253067
-22.713028,-43.722373
-21.394861,-41.800058
-22.793326,-43.407591
-22.887729,-42.027453
-22.919123,-43.212495
-22.910048,-42.523054
-22.333663,-43.132662
-22.108732,-43.195857
-22.746228,-43.310799
-22.764147,-42.8659
-22.758062,-43.305521
-22.896936,-42.45505
-22.95527,-43.180414
-22.863091,-43.35721
-22.896799,-42.422726
-22.978885,-43.190474
-22.818183,-43.189644
-22.292443,-43.147114
-22.762025,-43.5538
-21.167065,-41.754853
-22.431741,-42.975673
-21.748616,-41.31952
-22.904291,-43.544348
-22.930991,-43.203369
-22.952549,-42.956759
-22.958736,-42.945988
-22.972655,-43.332401
-22.760959,-43.344705
-22.2481,-43.064724
-22.878182,-42.029022
-22.685449,-43.239652
-22.917139,-43.352211
-22.987329,-43.455096
-22.845846,-43.261109
-22.864539,-43.354882
-23.219465,-44.719766
-22.174899,-42.969534
-22.756207,-43.400815
-22.879274,-42.00896
-21.760936,-41.295971
-22.861703,-43.274763
-23.018581,-43.470269
-22.96208,-43.20237
-22.755687,-43.306243
-22.74157,-42.259418
-22.874791,-43.091897
-22.936009,-44.393053
-22.985756,-43.193731
-22.935123,-43.022321
-21.769603,-41.328926
-22.854992,-43.35086
-22.885976,-43.39836
-22.523131,-43.211756
-22.941803,-42.908008
-22.223872,-42.520155
-22.764967,-43.285642
-22.524189,-43.999346
-21.0513,-41.968606
-22.096101,-41.138304
-22.727491,-43.568708
-22.855422,-43.599701
-22.850774,-43.320934
-22.901427,-43.221823
-22.959755,-43.208436
-22.966128,-43.218757
-22.274159,-42.615593
-22.911582,-43.382633
-22.894408,-43.080619
-22.793797,-43.299757
-22.535352,-44.064249
-22.90661,-42.989495
-22.889964,-43.330791
-22.538038,-43.747947
-22.509108,-43.170096
-22.7515,-43.388166
-22.933785,-43.238178
-22.934097,-43.024863
-22.837382,-43.275629
-22.988971,-43.349819
-22.911136,-43.667036
-22.890201,-43.422582
-22.830852,-43.344994
-22.885756,-42.025002
-22.632143,-43.706934
-22.756724,-42.889793
